source_id,target_id,connected_date,strength
840,1697,2021-05-23,0.55
4101,3653,2020-01-19,0.4
4138,96,2022-09-29,0.62
368,3314,2024-09-26,0.68
976,246,2024-08-03,0.48
335,4063,2020-03-14,0.97
4324,1680,2024-04-08,0.58
2469,3616,2022-12-23,0.76
4197,1608,2024-07-07,0.11
2084,4240,2024-09-19,0.79
3789,1746,2022-06-05,0.94
2692,2333,2023-11-14,0.71
2385,2149,2023-06-24,0.22
1514,4212,2020-04-28,0.65
1550,965,2024-11-10,0.51
4146,2006,2024-06-09,0.7
3195,2100,2021-05-18,0.77
678,3507,2022-10-05,0.77
2668,4118,2024-08-24,0.34
2139,2189,2024-12-25,0.14
4604,4691,2021-10-08,1.0
4814,1767,2020-02-19,0.28
1526,276,2022-08-02,0.66
3046,3570,2020-01-11,0.86
2804,1266,2022-05-16,0.66
444,1018,2024-03-02,0.43
1694,310,2020-09-23,0.65
4900,3295,2022-02-19,0.28
175,4919,2024-08-11,0.9
2015,2935,2024-10-06,0.97
2889,2169,2020-01-07,0.98
241,3606,2023-05-08,0.68
962,2894,2021-07-17,0.82
493,1475,2023-10-30,0.52
1339,211,2020-08-28,0.23
4992,2927,2021-03-16,0.18
2674,36,2020-02-15,0.36
1643,643,2023-09-22,0.95
1148,320,2024-04-01,1.0
3150,4237,2020-09-15,0.83
455,2466,2022-12-18,0.89
267,4642,2021-05-01,0.92
459,2840,2021-08-31,0.58
3673,1782,2022-11-23,0.42
3977,4916,2022-07-04,0.9
4808,4305,2024-03-12,0.24
2700,2683,2021-04-29,0.57
860,3070,2024-10-23,0.18
1285,3982,2020-10-24,0.87
1539,4221,2024-11-17,0.22
2249,1078,2023-04-16,0.42
807,4133,2021-12-04,0.27
2969,2992,2023-08-17,0.52
3431,4325,2024-05-23,0.57
650,2757,2021-11-24,0.63
1997,440,2022-11-17,0.21
3468,2690,2024-09-26,0.37
4111,3715,2022-03-04,0.19
2774,123,2024-08-15,0.74
2410,4199,2023-02-09,0.35
944,2666,2024-02-18,0.13
4687,1116,2023-09-02,0.33
3336,2380,2020-03-25,0.31
2724,220,2022-06-27,0.94
3384,4880,2022-01-09,0.41
2887,4927,2023-11-30,0.82
1724,3017,2024-10-29,0.4
4185,638,2024-10-24,0.16
1099,1250,2022-07-03,0.49
2702,2458,2022-07-04,0.79
3703,4069,2022-10-06,0.34
4706,1474,2022-01-27,0.36
963,1034,2021-03-20,0.56
1216,2364,2024-02-17,0.63
2035,3953,2023-05-05,0.52
316,140,2022-10-07,0.16
2335,2712,2022-01-15,0.64
2329,4485,2024-08-31,0.38
3409,3784,2021-06-27,0.93
865,3575,2022-05-23,0.22
4618,2793,2024-06-02,0.48
4003,962,2020-11-11,0.4
4802,1811,2021-12-04,0.91
1383,3690,2022-06-01,0.5
171,3077,2021-09-08,0.21
1269,1254,2022-10-02,0.23
3955,3255,2022-01-08,0.28
515,2319,2024-07-31,0.43
928,1655,2021-07-19,0.19
405,458,2021-11-25,0.35
2987,2756,2023-02-12,0.32
2374,2894,2021-12-29,0.66
2755,2979,2022-06-10,0.82
1008,3474,2023-02-17,0.96
1759,1668,2022-02-02,0.81
3963,3397,2022-04-29,0.56
4592,2918,2024-04-02,0.11
4756,751,2020-03-02,0.55
417,2407,2021-02-15,0.17
728,3036,2021-11-06,0.71
4581,2631,2024-04-17,0.24
4744,3743,2023-04-09,0.31
3203,4555,2022-02-24,0.9
1988,562,2023-09-30,0.71
296,4289,2023-03-25,0.96
4241,4147,2023-01-23,0.42
201,721,2020-03-09,0.43
4521,1614,2023-05-08,0.17
885,3027,2024-09-18,0.28
359,1326,2022-04-11,0.36
271,1556,2023-11-05,0.71
1945,1779,2023-03-14,0.49
4095,4813,2020-03-28,0.27
20,1935,2023-01-17,0.6
3667,4250,2020-12-13,0.95
515,4585,2022-12-26,0.65
4328,2435,2021-08-03,0.96
3685,4258,2020-07-22,0.78
3377,3710,2022-06-04,0.46
2237,1107,2024-02-22,0.11
1906,2450,2022-11-15,0.73
1521,2409,2021-01-16,0.77
3316,3564,2021-08-21,0.53
1220,3384,2021-09-20,0.35
246,2111,2022-08-06,0.68
1591,1364,2024-04-08,0.55
3557,3330,2021-05-05,0.5
2681,4246,2020-07-09,0.71
4503,3887,2022-06-27,0.84
2477,2234,2023-06-02,0.61
2549,3180,2022-12-14,0.5
724,2507,2021-06-10,0.45
4996,1780,2024-06-12,0.61
2744,2043,2020-07-07,0.83
2706,3582,2022-04-06,0.38
1182,1606,2023-06-13,0.35
1251,3104,2024-06-10,0.81
92,4551,2023-03-03,0.82
2198,4827,2022-03-06,0.45
4255,524,2020-09-06,0.7
4406,1492,2024-09-15,0.23
1196,1991,2023-09-23,0.79
1118,2182,2022-02-24,0.6
1126,1522,2020-04-17,0.3
1703,1888,2022-09-22,0.74
2211,437,2022-03-03,0.71
527,1670,2022-11-20,0.47
2465,4267,2021-10-31,0.55
2004,422,2021-06-27,0.81
2686,4786,2022-02-27,0.72
2667,3682,2023-09-18,0.46
3047,3772,2022-10-25,0.45
18,444,2024-12-20,0.42
550,1080,2022-03-21,0.67
3924,3477,2021-06-18,0.68
4929,2163,2021-03-15,0.97
1837,1357,2022-08-14,0.13
3368,880,2021-06-06,0.97
2910,1581,2024-12-12,0.33
2075,1455,2020-03-27,0.16
1237,720,2023-11-03,0.56
3630,2049,2022-07-22,0.74
3021,1125,2020-04-13,0.32
679,4706,2020-07-08,0.61
4323,2848,2023-10-05,0.95
178,2788,2022-04-17,0.44
830,1929,2021-04-03,0.38
4484,2618,2020-04-11,0.59
2156,1537,2021-01-15,0.85
4610,4102,2024-11-12,0.94
3468,3365,2023-12-25,1.0
1526,4014,2023-10-07,0.63
391,2287,2020-09-20,0.29
4489,785,2020-01-04,0.46
4141,635,2024-02-17,0.84
355,313,2022-01-14,0.24
4941,668,2022-12-18,0.34
3762,2421,2023-04-03,0.85
3330,2965,2023-06-19,0.64
2735,1088,2022-08-26,0.12
1477,2879,2023-06-16,0.66
784,927,2024-06-30,0.36
2594,4128,2024-08-09,0.27
2557,52,2023-07-09,0.54
3001,1012,2021-03-28,0.14
630,89,2023-05-04,0.78
1147,891,2022-04-02,0.59
3734,2356,2021-11-25,0.82
1648,3768,2020-08-13,0.35
3662,1960,2024-09-04,0.24
2322,2014,2020-06-18,0.65
3633,2311,2021-05-24,0.82
1472,3390,2022-05-20,0.47
3262,355,2020-12-25,0.3
3291,709,2022-04-27,0.97
2784,4180,2020-02-15,0.48
1193,2053,2022-07-18,0.39
2772,1228,2022-05-12,0.51
1138,444,2023-10-13,0.32
3876,471,2020-10-21,0.51
2573,924,2020-01-16,0.11
2919,3577,2023-01-31,0.54
3492,4744,2020-01-06,0.39
623,582,2020-12-30,0.17
4281,749,2024-10-05,0.44
4906,1660,2024-07-17,0.26
1974,2990,2024-06-25,0.82
4706,1882,2024-04-05,0.73
1896,137,2023-07-13,0.88
2234,4340,2021-07-31,0.76
2619,671,2024-11-18,0.88
2711,3876,2024-08-01,0.15
3624,4766,2021-08-30,0.27
887,4326,2021-04-10,0.13
2224,1448,2022-03-21,0.72
3378,4329,2024-05-24,0.4
2711,905,2023-03-20,0.12
283,2496,2020-05-20,0.87
531,2646,2023-12-25,0.37
4133,269,2024-05-14,0.38
409,4971,2021-03-29,0.27
3206,2991,2024-01-21,0.32
3414,1664,2024-04-13,0.31
2587,3949,2023-12-22,0.8
2480,1586,2022-08-11,0.73
434,24,2023-03-29,0.84
2309,980,2022-04-10,0.79
2159,1912,2022-07-12,0.94
271,1202,2020-07-15,0.81
88,2209,2022-06-21,0.16
1507,2794,2023-12-12,0.73
1390,4521,2023-10-24,0.85
1835,1739,2023-07-09,0.84
3856,759,2022-07-08,0.68
4417,3065,2022-02-18,0.58
3720,3102,2023-05-24,0.5
302,2905,2023-05-22,0.18
1940,4611,2021-05-04,0.13
567,469,2023-11-05,0.41
2975,4831,2020-06-20,0.8
4970,4491,2021-01-22,0.32
604,3999,2023-04-20,0.29
3079,2356,2023-08-11,0.55
4253,4933,2024-01-01,0.83
2458,354,2022-02-28,0.42
2425,2908,2024-08-22,0.23
2737,4678,2021-02-18,0.94
3020,3827,2020-02-13,0.7
3131,3021,2020-01-14,0.62
3211,1474,2024-11-15,0.11
4408,2625,2022-05-21,0.23
1494,3688,2020-08-14,0.62
1312,3365,2020-02-23,0.78
3138,532,2020-09-05,0.61
4199,164,2024-02-23,0.21
4968,1805,2022-06-11,0.85
4814,558,2023-04-22,0.35
4684,29,2024-07-26,0.6
3829,402,2020-04-10,0.89
1114,4093,2023-11-14,0.47
1377,4321,2020-02-19,0.41
4292,3784,2022-08-10,0.84
4062,408,2020-06-22,0.35
4823,3803,2020-10-01,0.73
4150,1061,2024-12-09,0.96
862,4614,2021-11-18,0.48
4915,3287,2021-09-18,0.49
4022,3684,2021-02-18,0.67
4872,2966,2022-03-10,0.73
4612,919,2023-04-29,0.84
1224,303,2021-12-26,0.88
985,1677,2022-01-24,0.46
4661,3765,2024-06-20,0.35
4348,4996,2020-12-23,0.42
400,4064,2021-12-31,0.2
3826,2177,2024-12-05,0.83
4301,3409,2023-08-01,0.53
2975,4435,2020-09-04,0.6
926,4015,2024-01-28,0.55
4175,3681,2021-07-31,0.55
4975,1956,2022-02-04,0.88
2729,4507,2021-09-20,0.29
1927,3055,2022-03-02,0.64
4836,3848,2024-03-19,0.21
2873,1185,2024-05-02,0.13
658,1640,2020-05-06,0.73
2083,3489,2023-08-04,0.62
1219,3126,2024-07-16,0.54
4730,730,2023-03-10,0.48
4795,4713,2021-01-22,0.29
1958,308,2021-03-11,0.66
2010,4548,2022-09-06,0.6
325,2630,2023-08-06,0.45
1087,4224,2024-06-21,0.76
3912,3064,2021-04-20,0.31
2716,1458,2022-05-17,0.72
437,1113,2023-05-10,0.71
4497,4022,2021-06-03,0.53
1015,932,2021-01-16,0.6
3304,4841,2024-10-16,0.7
1614,2379,2024-03-07,0.43
3704,1891,2023-03-14,0.98
1045,1126,2023-03-31,0.3
3609,3770,2022-11-11,0.49
67,2002,2023-03-08,0.69
3600,3060,2024-09-09,0.78
455,2591,2021-10-28,0.97
4055,3953,2024-05-18,0.86
647,3758,2021-09-07,0.28
1029,2468,2021-03-09,0.37
2616,1691,2021-12-17,0.32
627,563,2023-11-13,0.4
2882,260,2024-10-21,0.63
3764,1294,2020-04-12,0.66
4224,284,2024-02-10,0.81
3118,4846,2023-12-08,0.87
3693,2887,2022-05-05,0.27
2102,1615,2021-02-12,0.62
3334,4390,2022-02-12,0.9
3774,40,2024-07-09,0.57
2584,2659,2020-02-03,0.46
2231,1867,2024-05-04,0.93
2234,2180,2024-06-30,0.2
553,129,2021-09-06,0.23
3988,4858,2022-08-28,0.33
1581,2858,2021-07-24,0.86
1231,940,2020-01-03,0.2
4298,582,2022-10-31,0.59
3406,931,2021-03-14,0.96
4803,2011,2022-01-27,0.5
2630,1722,2022-12-18,0.38
4119,636,2020-07-25,0.18
4092,308,2024-10-17,0.27
3753,3027,2022-03-21,0.15
758,3376,2021-08-09,0.86
1322,3149,2021-01-18,0.37
2739,2649,2021-08-04,0.47
1333,27,2020-12-30,0.97
1889,2800,2023-12-23,0.33
3190,1390,2020-10-22,0.7
4667,2331,2020-01-09,0.54
683,3644,2021-05-19,0.7
1877,2263,2022-02-27,0.44
509,2790,2024-09-02,0.93
3869,407,2024-01-16,0.7
3418,416,2024-06-18,0.81
4676,4305,2024-10-13,0.99
422,3617,2023-03-29,1.0
2929,888,2022-03-12,0.27
1094,611,2021-06-15,0.67
700,1453,2020-01-01,0.92
1356,2385,2023-07-20,0.2
2769,3272,2020-05-17,0.44
341,4976,2021-11-22,0.49
704,4332,2024-02-07,0.96
2751,2211,2020-09-06,0.27
1615,3562,2022-03-13,0.42
102,1151,2022-11-26,0.41
4893,552,2021-11-04,0.91
2618,4522,2020-08-26,0.5
811,3058,2024-01-28,0.53
1397,4636,2020-05-01,0.73
1456,2491,2023-04-28,0.26
702,4792,2024-11-01,0.2
841,2320,2020-11-23,0.61
4978,2215,2022-10-28,0.2
903,2329,2020-01-15,0.78
1773,4205,2022-01-11,0.72
3251,4729,2023-04-05,0.27
992,2331,2024-10-16,0.25
2634,1261,2020-01-12,0.92
1330,251,2020-08-09,0.51
352,1247,2020-04-15,0.66
4146,2480,2023-12-08,0.38
4123,4207,2022-12-02,0.45
2982,2436,2023-01-18,0.17
4444,1204,2022-08-06,0.27
4915,1021,2021-05-21,0.7
3745,2679,2023-05-27,0.96
3411,2558,2021-07-13,0.72
4725,1014,2021-10-03,0.27
1225,932,2023-02-20,0.69
780,806,2021-01-25,0.16
2578,1126,2021-03-21,0.19
3299,4372,2024-04-20,0.25
1932,2375,2021-01-09,0.59
102,1028,2020-10-29,0.89
2063,3233,2020-12-22,0.95
3905,670,2023-07-13,0.32
1296,83,2020-10-12,0.38
2074,1302,2021-05-10,0.58
3613,323,2024-07-24,0.5
3153,243,2021-09-28,0.8
1622,4834,2024-03-18,0.58
3495,3237,2022-08-20,0.37
4417,4090,2022-09-23,0.88
615,326,2022-07-08,0.69
1463,2393,2024-09-22,0.72
168,1976,2024-09-01,0.3
294,3035,2024-10-15,0.17
4902,4040,2020-10-23,0.36
3785,1127,2021-12-06,0.35
3542,2838,2021-08-15,0.9
3579,4357,2023-04-28,0.7
4863,1458,2022-09-21,1.0
3559,1917,2023-04-04,0.6
1518,1799,2023-02-11,0.69
4517,1387,2024-06-16,0.94
4724,1563,2022-02-19,0.68
1364,3764,2023-01-29,0.69
4227,175,2022-09-06,0.9
326,2247,2021-01-04,0.69
1903,2886,2022-07-24,0.8
1893,648,2022-12-03,0.65
3009,4742,2021-04-26,0.16
661,3493,2023-10-28,0.62
1533,663,2023-08-25,0.27
2044,2560,2023-12-19,0.52
468,2836,2020-01-15,0.83
28,4061,2022-09-08,0.44
4576,4519,2024-05-04,0.91
4640,2315,2023-09-10,0.62
3273,1621,2024-05-21,0.41
3096,4134,2022-05-02,0.73
3397,1027,2024-04-23,0.16
4480,95,2024-07-20,0.39
4742,2937,2020-05-29,0.65
2108,4526,2021-07-26,0.77
2277,1404,2020-11-29,0.91
4774,2727,2021-11-20,0.19
1548,284,2024-02-29,0.39
552,2876,2021-08-25,0.19
3388,1706,2023-09-12,0.72
899,816,2020-02-23,0.64
4079,2529,2021-12-02,0.2
1888,3514,2021-04-14,0.46
2913,4960,2020-01-21,0.95
2746,250,2021-05-30,0.16
1945,4069,2024-12-13,0.93
1167,1153,2021-04-30,0.33
3440,3989,2024-09-23,0.55
3819,324,2023-12-23,0.28
1414,1774,2023-07-21,0.84
918,1147,2022-11-22,0.17
518,4312,2024-07-29,0.66
4672,1885,2021-12-24,0.95
2517,3631,2024-02-28,0.71
2623,1139,2024-08-08,0.21
1321,3615,2024-03-14,0.39
4763,3467,2021-05-15,0.78
4080,1782,2020-05-24,0.18
4968,1687,2021-05-03,0.99
862,133,2022-12-31,0.55
1327,1973,2020-04-20,0.83
2739,4764,2024-12-24,0.33
216,220,2021-04-26,0.83
4363,783,2022-11-09,0.82
1995,3421,2021-09-01,0.59
3050,760,2023-10-19,0.13
365,1057,2020-05-18,0.55
2495,621,2023-12-17,0.33
4457,715,2022-07-05,0.14
4242,2145,2022-05-15,0.16
4507,3856,2022-12-27,0.5
1570,1506,2024-04-04,0.16
4653,4970,2023-03-21,0.53
89,1718,2023-09-23,0.22
169,2295,2021-01-19,0.68
4060,2096,2021-03-12,0.75
2514,2503,2020-09-22,0.19
3370,2960,2020-05-15,0.88
171,2411,2024-09-23,0.46
538,99,2023-07-12,0.36
1633,1000,2021-04-25,0.4
2736,3730,2023-03-15,0.37
388,3870,2024-04-05,0.98
1203,1048,2023-10-22,0.31
2928,3468,2024-03-26,0.87
3804,1069,2023-09-07,0.18
3095,629,2023-12-26,0.57
4915,4582,2023-04-07,0.6
4537,3719,2022-10-02,0.48
3588,3040,2024-11-06,0.16
4097,3936,2022-08-09,0.69
1056,1746,2023-05-27,0.58
4367,4701,2021-04-02,0.65
1317,342,2021-07-22,0.56
1842,319,2021-07-17,0.43
4809,2072,2021-10-15,0.41
4107,3358,2022-11-10,0.83
693,3738,2024-08-23,0.75
2299,930,2023-01-07,0.6
251,4085,2023-03-31,0.69
2554,329,2021-05-22,0.66
877,2850,2024-11-29,0.54
2614,4178,2021-11-09,0.66
4660,869,2024-04-20,0.99
2665,1954,2023-09-17,0.45
1149,271,2022-01-10,0.91
2505,4923,2021-01-26,0.79
4781,1497,2022-07-06,0.17
4617,2591,2021-05-30,0.13
3364,1867,2022-11-23,0.38
3445,3737,2020-01-18,0.23
447,3836,2023-07-24,0.17
2910,1616,2022-07-28,0.6
2287,1523,2020-04-22,0.72
2838,2942,2023-10-29,0.68
2758,1795,2023-10-11,0.39
2314,296,2022-07-10,0.78
4229,4862,2023-10-19,0.47
3834,4124,2024-11-26,0.57
4816,1350,2023-08-12,0.74
1110,868,2024-04-10,0.93
318,3732,2024-05-15,0.23
75,2272,2020-02-14,0.79
2543,4051,2024-04-05,0.97
1023,1424,2021-08-27,0.46
3634,3007,2023-10-01,0.54
128,2290,2020-07-13,0.95
189,2545,2023-02-04,0.48
3961,671,2022-12-04,0.48
2240,1221,2022-06-06,0.21
2395,2463,2024-08-13,0.95
4077,486,2023-11-25,0.33
4495,3395,2022-08-20,0.17
129,963,2022-10-25,0.52
113,1892,2021-05-11,0.24
3795,386,2023-11-20,0.36
2407,1837,2024-05-28,0.78
3798,2002,2020-10-02,0.38
3082,3467,2024-05-01,0.58
3956,2101,2023-05-15,0.83
491,1752,2023-08-01,0.8
2137,1865,2022-11-17,0.98
3802,3624,2023-07-02,0.64
4098,4833,2023-03-20,0.23
3310,4700,2020-11-25,0.36
183,2315,2024-10-17,0.57
863,1570,2020-05-01,0.18
3490,2363,2021-05-16,0.22
686,2166,2022-01-01,0.72
3045,794,2022-11-10,0.81
1361,3799,2022-01-22,0.64
3889,466,2020-02-14,0.32
1983,3771,2021-07-08,0.28
1267,2901,2024-12-24,0.44
3843,2425,2020-02-28,0.98
2709,1721,2022-02-17,0.22
749,1269,2021-02-24,0.21
2758,2113,2020-08-11,0.67
931,4849,2024-09-08,0.93
222,1127,2020-02-26,0.44
4005,840,2021-05-22,0.76
4777,1671,2020-04-18,0.81
2954,1054,2020-12-27,0.17
2534,2170,2020-12-01,0.68
3473,3586,2023-09-01,0.99
2002,2995,2024-07-29,0.28
2176,1115,2021-10-09,0.8
983,1014,2024-08-31,0.47
2562,4677,2024-01-05,0.65
2213,1161,2022-04-26,0.81
699,4375,2021-07-17,0.87
2699,2578,2021-03-05,0.49
2595,4386,2020-11-11,0.46
1043,3021,2020-05-02,0.58
2210,4756,2024-07-31,0.87
2548,258,2021-01-09,0.82
1095,1597,2021-12-12,0.6
4860,1885,2024-08-17,0.41
459,1690,2023-10-03,0.76
2731,1405,2022-11-06,0.57
2754,230,2024-07-08,0.55
374,4073,2024-01-06,0.7
722,4800,2023-11-06,0.89
3696,1736,2022-01-08,0.33
2415,1078,2022-01-03,0.26
3878,4034,2022-09-27,0.53
2337,2241,2023-03-04,0.45
4812,2010,2020-03-10,0.38
2313,434,2020-04-09,0.49
3167,4656,2022-12-25,0.89
1112,3197,2021-09-01,0.59
1032,3748,2022-01-15,0.83
1704,4071,2022-08-05,0.63
4608,2881,2023-08-27,0.88
3112,170,2023-04-08,0.19
994,182,2024-12-19,0.86
200,3833,2020-11-17,0.87
2075,2902,2024-02-06,0.28
3565,357,2020-07-08,0.78
496,4699,2024-09-03,0.99
1824,1158,2024-09-21,0.67
2072,3840,2020-03-04,0.5
1175,3254,2020-10-05,0.42
854,3907,2021-08-30,0.28
3230,466,2021-03-21,0.22
482,1894,2024-03-15,0.71
4789,2435,2021-05-19,0.71
4895,4166,2022-12-23,0.33
2191,1267,2022-07-30,0.6
2929,1273,2023-11-05,0.93
3502,744,2024-05-29,0.87
4846,2168,2023-03-13,0.47
2151,2754,2024-06-23,0.38
2903,2901,2024-09-21,0.51
4154,951,2020-12-20,0.5
1582,895,2022-10-06,0.74
2359,1178,2022-06-18,0.76
4335,1873,2020-09-28,0.87
2293,194,2020-11-26,0.29
1710,3229,2024-11-01,0.7
1060,3898,2022-03-04,0.19
3348,2217,2023-12-26,0.13
2268,332,2021-07-23,0.76
3191,2756,2023-09-21,0.43
662,1339,2023-02-05,0.44
4135,651,2020-09-08,0.97
2869,54,2020-10-05,0.74
1076,4358,2024-01-11,0.64
311,3907,2024-05-06,0.68
2774,4815,2021-12-31,0.25
4309,1105,2022-06-24,0.8
3441,4018,2022-09-13,0.82
1496,1690,2023-07-03,0.29
2171,1778,2024-03-20,0.31
3743,1586,2024-02-06,0.81
3609,4261,2021-03-18,0.65
4739,1533,2020-06-12,0.84
2824,981,2020-03-25,0.11
3108,12,2022-09-29,0.5
1353,555,2021-06-11,0.27
2060,4276,2022-02-28,0.96
4664,3135,2024-06-06,0.93
2813,1775,2024-11-26,0.55
2959,2921,2022-09-02,0.32
216,2918,2021-01-06,0.1
4652,4583,2021-02-02,0.16
3713,1819,2020-03-03,0.7
4656,2961,2020-04-15,0.53
1717,1909,2022-08-14,0.5
1866,864,2020-09-23,0.65
1580,2255,2020-06-24,0.77
4237,2785,2020-04-15,0.9
1310,3719,2023-10-03,0.92
3057,4969,2023-08-01,0.85
220,4305,2020-11-01,0.47
152,3,2023-05-29,0.15
1235,1416,2020-02-26,0.6
3913,700,2024-11-19,0.24
994,4280,2023-04-11,0.86
2288,2845,2021-01-03,0.32
2649,4672,2022-04-26,0.8
1077,1922,2021-03-05,0.17
2686,4228,2024-01-17,0.52
2874,942,2022-07-31,0.42
243,1620,2020-12-08,0.28
4513,4308,2023-01-07,0.15
3555,25,2024-12-19,0.64
550,3809,2021-11-19,0.11
2292,998,2021-03-28,0.94
386,3635,2022-11-17,0.66
3467,4044,2023-08-23,0.41
3970,2659,2021-11-28,0.71
2770,41,2023-04-18,0.4
795,2488,2021-11-17,0.14
3586,1442,2021-05-23,0.45
2387,3223,2020-09-19,0.5
4110,3517,2021-11-25,0.19
1023,2360,2024-04-20,0.72
323,2527,2024-06-12,0.97
1852,4534,2021-07-07,0.79
2654,377,2023-10-28,0.96
2124,3288,2020-10-26,0.2
3163,2137,2023-09-18,0.27
2424,4955,2024-11-16,0.28
4703,2348,2020-08-06,0.48
3094,3680,2021-06-09,0.97
3618,4555,2023-10-22,0.6
3437,4618,2022-11-12,0.76
2949,4366,2021-10-06,0.5
618,705,2020-04-21,0.46
3578,3750,2023-08-05,0.24
3513,2374,2020-07-06,0.55
1935,4744,2022-07-10,0.58
2598,1775,2022-07-19,0.53
594,1312,2021-07-24,0.62
898,3533,2024-02-25,0.34
4896,4273,2020-10-28,0.93
2120,2023,2022-06-17,0.59
2216,3608,2020-01-06,0.36
3953,4827,2021-02-15,0.45
560,4170,2024-09-12,0.5
3227,4751,2020-12-31,0.99
4830,1144,2024-03-30,0.15
1807,1303,2022-08-19,0.96
2805,4066,2020-08-29,0.23
3190,3964,2021-01-13,0.99
1265,2042,2020-01-10,0.12
2797,3751,2023-09-13,0.56
4720,2859,2024-06-01,0.63
3010,1918,2020-10-17,0.74
1488,2789,2024-05-07,0.45
162,57,2023-04-03,0.59
7,2734,2022-10-02,0.83
1744,3337,2023-08-31,0.65
1684,253,2021-02-18,0.91
2201,600,2024-08-08,0.92
2015,3324,2021-11-23,0.69
1025,4820,2022-11-21,0.39
4392,2187,2023-06-16,0.9
4933,3636,2024-11-08,0.75
3615,227,2024-02-17,0.55
357,3492,2020-03-31,0.12
2232,3092,2020-07-22,0.85
1963,2028,2024-11-20,0.5
417,2276,2024-02-10,0.63
4000,2531,2021-08-04,0.28
4587,3586,2020-06-17,0.69
3126,1953,2022-10-28,0.92
3756,3578,2021-01-16,0.89
2931,3916,2023-12-20,0.54
2467,51,2024-02-22,0.39
3070,4110,2022-06-14,0.49
4289,1223,2021-08-17,0.78
4092,2520,2020-05-17,0.35
4007,4145,2022-01-10,0.89
521,2054,2020-08-10,0.75
4951,4122,2022-10-22,0.52
3427,1698,2023-12-22,0.33
4686,1410,2020-06-17,0.67
1118,1679,2024-01-01,0.3
4795,4294,2024-09-17,0.84
1305,1005,2021-10-05,0.61
196,118,2022-08-02,0.73
1007,1734,2024-10-29,0.97
56,2372,2024-01-11,0.35
4190,2119,2024-05-17,0.42
3715,3957,2020-05-25,0.43
2179,905,2024-02-12,0.96
3112,3200,2020-01-15,0.37
3422,4490,2023-04-21,0.85
4725,693,2020-07-21,0.46
2541,3036,2022-06-20,0.69
4027,3688,2024-03-19,0.83
3052,3882,2024-01-13,0.49
3284,2062,2022-09-11,0.98
384,4606,2021-12-23,0.21
4098,2802,2024-10-06,0.68
4802,3570,2021-09-28,0.4
2627,1516,2020-05-24,0.54
509,2356,2023-03-19,0.66
4255,4056,2022-12-19,0.22
4574,4107,2022-09-25,1.0
3835,2954,2021-09-04,0.77
1162,1365,2020-01-11,0.49
4539,2964,2023-11-18,0.14
4976,1395,2023-05-03,0.84
3830,1902,2023-08-14,0.57
2258,285,2020-05-06,0.44
3924,1145,2021-09-17,0.47
3538,1657,2023-04-11,0.13
1329,719,2021-06-10,0.32
1590,729,2023-01-19,0.73
4643,1959,2021-05-10,0.84
648,889,2020-08-17,0.82
4165,2154,2023-10-01,0.12
2898,2062,2022-10-24,0.58
2811,4285,2022-10-17,0.39
1094,2372,2021-12-29,0.24
3217,855,2021-12-04,0.17
1580,3376,2023-05-31,0.51
2073,2839,2022-07-20,0.74
4287,1730,2021-10-11,0.17
3712,4685,2024-12-06,0.59
4110,3738,2023-12-30,0.93
1979,2689,2021-12-15,0.97
3476,3540,2024-11-30,0.32
1666,4446,2023-12-29,0.83
2912,4401,2022-06-14,0.7
560,3801,2023-08-31,0.58
1154,2679,2023-10-29,0.45
377,1005,2023-05-13,0.65
4778,909,2024-05-06,0.84
3541,1057,2021-06-24,0.87
4938,2512,2023-07-22,0.52
1378,4849,2021-02-05,0.45
4397,2327,2020-10-08,0.49
2965,958,2022-09-20,0.97
3749,1567,2022-06-08,0.53
4967,399,2020-07-04,0.83
33,1075,2023-09-03,0.99
4051,632,2023-05-27,0.78
2563,1043,2024-09-09,0.11
4424,3721,2020-11-21,0.19
1054,1018,2024-05-07,0.87
2993,617,2023-03-17,0.14
2245,2883,2024-02-06,0.82
1406,2497,2024-07-28,0.99
2218,3417,2023-11-11,0.26
293,769,2022-03-11,0.4
3343,1779,2023-07-18,0.81
4929,1738,2023-10-20,0.42
4276,1276,2021-08-12,0.27
1078,3140,2020-09-19,0.39
4412,749,2021-07-20,0.11
440,4052,2021-10-04,0.38
4877,4318,2024-09-12,0.36
2242,1308,2020-05-05,0.23
2320,4336,2021-09-01,0.27
2839,404,2022-09-26,0.35
119,4918,2021-03-10,0.76
2022,1509,2022-11-21,0.15
4787,4629,2023-05-30,0.81
201,1145,2021-06-26,0.34
2477,1657,2020-06-25,0.12
99,3835,2022-09-18,0.19
4566,1425,2021-04-27,0.71
1979,1059,2024-03-29,0.88
3889,1808,2022-09-29,0.49
2812,2108,2022-06-21,0.46
3585,1043,2022-06-27,0.42
1846,2766,2021-10-18,0.38
875,2361,2022-08-16,0.94
1473,3192,2022-04-12,0.49
2782,2024,2023-04-03,0.3
4728,1045,2023-05-28,0.34
3791,418,2024-08-31,0.22
566,2833,2020-04-30,0.94
805,1702,2024-12-16,0.33
1824,2045,2023-03-12,0.15
1292,3872,2023-06-21,0.87
4421,2708,2022-10-29,0.26
2360,3658,2022-08-27,0.27
4629,573,2024-08-29,0.22
4946,356,2021-03-28,0.5
917,4920,2020-08-12,0.23
3618,2840,2023-05-12,0.32
2971,2581,2022-08-04,0.7
718,2358,2024-06-30,0.26
734,3453,2023-10-11,0.27
